date,标普500指数,道琼斯工业平均指数,纳斯达克综合指数,香港恒生指数,中国上证指数,中国深证指数,沪深300指数,上证50,中证500,上证红利,中证红利,日经225指数,韩国KOSPI指数,MSCI新加坡指数,MSCI加拿大指数,MSCI欧盟指数
1991-11-08,,,,542.28992,33.5269,132.6489,,,,,,,,,,
1991-11-09,,,,,,139.96269999999998,,,,,,,,,,
1991-11-11,,,,541.55648,33.86475,,,,,,,,,,,
1991-11-12,,,,544.38656,34.191,162.7944,,,,,,,,,,
1991-11-13,,,,542.75584,34.31715,166.74564999999998,,,,,,,,,,
1991-11-14,,,,539.04896,34.430249999999994,172.09179999999998,,,,,,,,,,
1991-11-15,,,,546.73152,34.54625,165.59869999999998,,,,,,,,,,
1991-11-16,,,,,,161.17039999999997,,,,,,,,,,
1991-11-18,,,,537.37088,34.8899,133.052,,,,,,,,,,
1991-11-19,,,,545.4374399999999,35.1248,154.4975,,,,,,,,,,
1991-11-20,,,,537.72032,35.4525,154.02044999999998,,,,,,,,,,
1991-11-21,,,,542.02496,35.714949999999995,146.43695,,,,,,,,,,
1991-11-22,,,,543.1129599999999,36.03685,150.73039999999997,,,,,,,,,,
1991-11-23,,,,,,150.20405,,,,,,,,,,
1991-11-25,,,,540.25472,36.37325,144.26485,,,,,,,,,,
1991-11-26,,,,537.8688000000001,36.68065,134.7891,,,,,,,,,,
1991-11-27,,,,534.9504000000001,37.04024999999999,141.41994999999997,,,,,,,,,,
1991-11-28,,,,530.63808,37.31575,135.72725,,,,,,,,,,
1991-11-29,,,,531.1744,37.642,130.47099999999998,,,,,,,,,,
1991-11-30,,,,,,127.81604999999999,,,,,,,,,,
1991-12-02,,,,524.08576,38.01755,126.6227,,,,,,,,,,
1991-12-03,,,,527.92064,38.39745,131.87314999999998,,,,,,,,,,
1991-12-04,,,,532.68352,38.536649999999995,132.1762,,,,,,,,,,
1991-12-05,,,,532.1152,38.6657,127.45644999999999,,,,,,,,,,
1991-12-06,,,,536.32512,39.05575,129.5691,,,,,,,,,,
1991-12-07,,,,,,130.88569999999999,,,,,,,,,,
1991-12-09,,,,538.0096,39.18915,132.20954999999998,,,,,,,,,,
1991-12-10,,,,528.4249599999999,39.57195,133.74654999999998,,,,,,,,,,
1991-12-11,,,,524.44544,39.687949999999994,132.8432,,,,,,,,,,
1991-12-12,,,,524.288,39.78945,130.52319999999997,,,,,,,,,,
1991-12-13,,,,531.90144,40.165,127.49269999999999,,,,,,,,,,
1991-12-14,,,,,,129.1602,,,,,,,,,,
1991-12-16,,,,533.97248,40.28825,130.23174999999998,,,,,,,,,,
1991-12-17,,,,535.68384,40.4086,129.14135,,,,,,,,,,
1991-12-18,,,,534.74176,40.528949999999995,129.195,,,,,,,,,,
1991-12-19,,,,535.3996800000001,40.62465,128.66285,,,,,,,,,,
1991-12-20,,,,530.2540799999999,41.010349999999995,128.48884999999999,,,,,,,,,,
1991-12-21,,,,,,128.81365,,,,,,,,,,
1991-12-23,,,,530.70336,41.41924999999999,130.35065,,,,,,,,,,
1991-12-24,,,,536.6732800000001,41.5019,139.63065,,,,,,,,,,
1991-12-25,,,,,41.63674999999999,139.06515,,,,,,,,,,
1991-12-26,,,,,41.76434999999999,134.88915,,,,,,,,,,
1991-12-27,,,,542.2336,42.17325,136.93509999999998,,,,,,,,,,
1991-12-28,,,,,,140.00474999999997,,,,,,,,,,
1991-12-30,,,,547.2256,42.29794999999999,138.24589999999998,,,,,,,,,,
1991-12-31,,,,550.05824,42.44875,139.71765,,,,,,,,,,
1992-01-02,,,,550.62784,42.59375,139.8815,,,,,,,,,,
1992-01-03,,,,551.31264,42.9954,139.51319999999998,,,,,,,,,,
1992-01-06,,,,551.2921600000001,43.163599999999995,141.0966,,,,,,,,,,
1992-01-07,,,,556.5350400000001,43.32164999999999,143.11355,,,,,,,,,,
1992-01-08,,,,555.22176,43.4507,141.96805,,,,,,,,,,
1992-01-09,,,,554.82112,43.5899,142.52485,,,,,,,,,,
1992-01-10,,,,556.6617600000001,43.76535,142.92215,,,,,,,,,,
1992-01-13,,,,553.71648,43.9437,141.60119999999998,,,,,,,,,,
1992-01-14,,,,559.05408,44.3323,139.5944,,,,,,,,,,
1992-01-15,,,,560.98048,44.461349999999996,138.33145,,,,,,,,,,
1992-01-16,,,,564.7539200000001,44.49325,135.90994999999998,,,,,,,,,,
1992-01-17,,,,570.2259200000001,44.5701,137.0772,,,,,,,,,,
1992-01-20,,,,577.3401600000001,44.571549999999995,138.9622,,,,,,,,,,
1992-01-21,,,,578.84288,44.641149999999996,137.70505,,,,,,,,,,
1992-01-22,,,,582.49216,44.65275,137.2077,,,,,,,,,,
1992-01-23,,,,592.10752,44.73684999999999,138.17775,,,,,,,,,,
1992-01-24,,,,588.81024,44.81225,139.59005,,,,,,,,,,
1992-01-27,,,,583.0054399999999,45.18345,138.5127,,,,,,,,,,
1992-01-28,,,,587.05024,45.21679999999999,139.14055,,,,,,,,,,
1992-01-29,,,,585.10464,45.3009,140.7805,,,,,,,,,,
1992-01-30,,,,585.1481600000001,45.34585,142.6713,,,,,,,,,,
1992-01-31,,,,589.02784,45.419799999999995,145.68875,,,,,,,,,,
1992-02-01,,,,,,146.76465,,,,,,,,,,
1992-02-02,,,,,,148.0566,,,,,,,,,,
1992-02-03,,,,598.02752,45.5561,,,,,,,,,,,
1992-02-07,,,,603.05536,45.6344,,,,,,,,,,,
1992-02-10,,,,605.8956800000001,45.7562,145.46255,,,,,,,,,,
1992-02-11,,,,598.33856,45.882349999999995,145.56984999999997,,,,,,,,,,
1992-02-12,,,,605.7510400000001,45.883799999999994,146.5921,,,,,,,,,,
1992-02-13,,,,609.7280000000001,45.9708,146.75015,,,,,,,,,,
1992-02-14,,,,610.85696,46.3536,145.21314999999998,,,,,,,,,,
1992-02-17,,,,604.0563199999999,46.36664999999999,143.45864999999998,,,,,,,,,,
1992-02-18,,,,607.6288000000001,48.88095,142.52194999999998,,,,,,,,,,
1992-02-19,,,,604.8896,49.64945,142.71335,,,,,,,,,,
1992-02-20,,,,603.648,50.458549999999995,144.8724,,,,,,,,,,
1992-02-21,,,,606.2681600000001,52.14054999999999,144.42725,,,,,,,,,,
1992-02-24,,,,603.59936,52.272499999999994,141.77085,,,,,,,,,,
1992-02-25,,,,609.3056,52.25365,140.71235,,,,,,,,,,
1992-02-26,,,,613.72288,52.2145,138.96945,,,,,,,,,,
1992-02-27,,,,626.57664,52.555249999999994,142.4915,,,,,,,,,,
1992-02-28,,,,630.9196800000001,52.8757,144.1503,,,,,,,,,,
1992-03-02,,,,633.88032,52.98154999999999,147.2156,,,,,,,,,,
1992-03-03,,,,628.62464,53.214999999999996,146.1745,,,,,,,,,,
1992-03-04,,,,634.176,53.4064,145.53359999999998,,,,,,,,,,
1992-03-05,,,,635.42912,53.615199999999994,146.5051,,,,,,,,,,
1992-03-06,,,,628.3392,53.905199999999994,145.80474999999998,,,,,,,,,,
1992-03-09,,,,620.62464,54.161849999999994,145.32625,,,,,,,,,,
1992-03-10,,,,629.6256,54.40835,145.09859999999998,,,,,,,,,,
1992-03-11,,,,640.76288,54.540299999999995,145.4118,,,,,,,,,,
1992-03-12,,,,645.47968,54.6534,145.95265,,,,,,,,,,
1992-03-13,,,,649.11232,54.5751,146.0092,,,,,,,,,,
1992-03-16,,,,647.66208,54.67225,147.8391,,,,,,,,,,
1992-03-17,,,,645.80992,54.73605,147.9203,,,,,,,,,,
1992-03-18,,,,644.61696,54.7607,148.13924999999998,,,,,,,,,,
1992-03-19,,,,638.79552,54.70995,147.93769999999998,,,,,,,,,,
1992-03-20,,,,642.02368,54.80855,147.15035,,,,,,,,,,
1992-03-23,,,,647.8259200000001,54.939049999999995,148.13055,,,,,,,,,,
1992-03-24,,,,646.69696,54.91005,149.40364999999997,,,,,,,,,,
1992-03-25,,,,646.68544,54.8274,155.46755,,,,,,,,,,
1992-03-26,,,,644.8268800000001,54.97385,161.87075,,,,,,,,,,
1992-03-27,,,,640.97024,55.21164999999999,162.23324999999997,,,,,,,,,,
1992-03-30,,,,637.21856,55.3088,171.42915,,,,,,,,,,
1992-03-31,,,,632.1024,55.279799999999994,183.2655,,,,,,,,,,
1992-04-01,,,,628.47488,55.246449999999996,191.85965,,,,,,,,,,
1992-04-02,,,,630.3065600000001,55.2624,190.06454999999997,,,,,,,,,,
1992-04-03,,,,629.3376,55.292849999999994,189.55415,,,,,,,,,,
1992-04-06,,,,626.8032,55.31315,198.1077,,,,,,,,,,
1992-04-07,,,,630.5830400000001,55.37985,203.6351,,,,,,,,,,
1992-04-08,,,,617.93024,55.452349999999996,208.77679999999998,,,,,,,,,,
1992-04-09,,,,605.36192,55.33924999999999,212.76864999999998,,,,,,,,,,
1992-04-10,,,,629.90208,55.394349999999996,220.69724999999997,,,,,,,,,,
1992-04-13,,,,625.80992,56.71095,246.99734999999998,,,,,,,,,,
1992-04-14,,,,625.0918399999999,58.088449999999995,253.86454999999998,,,,,,,,,,
1992-04-15,,,,638.22208,58.9744,239.55739999999997,,,,,,,,,,
1992-04-16,,,,650.5843199999999,59.52975,251.1951,,,,,,,,,,
1992-04-17,,,,,60.0909,247.5846,,,,,,,,,,
1992-04-20,,,,,60.00825,242.69375,,,,,,,,,,
1992-04-21,,,,651.91552,59.45869999999999,242.16159999999996,,,,,,,,,,
1992-04-22,,,,664.19584,57.9826,254.29375,,,,,,,,,,
1992-04-23,,,,676.83584,59.051249999999996,264.4423,,,,,,,,,,
1992-04-24,,,,682.26176,60.087999999999994,269.13449999999995,,,,,,,,,,
1992-04-27,,,,687.5865600000001,61.564099999999996,266.24174999999997,,,,,,,,,,
1992-04-28,,,,694.19392,63.23304999999999,268.78069999999997,,,,,,,,,,
1992-04-29,,,,686.38848,64.4032,277.61265,,,,,,,,,,
1992-04-30,,,,687.3049599999999,64.5801,289.57079999999996,,,,,,,,,,
1992-05-01,,,,701.97888,,,,,,,,,,,,
1992-05-03,,,,,,301.75515,,,,,,,,,,
1992-05-04,,,,718.56384,65.7749,313.70459999999997,,,,,,,,,,
1992-05-05,,,,720.79488,65.13544999999999,335.24435,,,,,,,,,,
1992-05-06,,,,714.3936,65.24419999999999,333.25350000000003,,,,,,,,,,
1992-05-07,,,,720.58624,65.92424999999999,323.17310000000003,,,,,,,,,,
1992-05-08,,,,717.84832,67.87595,321.91015,,,,,,,,,,
1992-05-11,,,,720.93952,71.2675,332.66625,,,,,,,,,,
1992-05-12,,,,730.35904,73.44685,351.9353,,,,,,,,,,
1992-05-13,,,,737.0176,74.5358,355.6705,,,,,,,,,,
1992-05-14,,,,735.5456,75.88719999999999,356.4535,,,,,,,,,,
1992-05-15,,,,730.176,78.93075,364.20374999999996,,,,,,,,,,
1992-05-18,,,,721.5475200000001,82.9139,375.68919999999997,,,,,,,,,,
1992-05-19,,,,722.20672,86.72595,395.13225,,,,,,,,,,
1992-05-20,,,,736.4812800000001,89.46355,385.89284999999995,,,,,,,,,,
1992-05-21,,,,750.79808,183.64104999999998,388.36945,,,,,,,,,,
1992-05-22,,,,750.03904,194.29854999999998,388.48689999999993,,,,,,,,,,
1992-05-25,,,,767.11808,206.12765,399.2473499999999,,,,,,,,,,
1992-05-26,,,,774.66624,188.69574999999998,410.20354999999995,,,,,,,,,,
1992-05-27,,,,778.5856,173.00965,410.68784999999997,,,,,,,,,,
1992-05-28,,,,766.48064,168.22465,403.66839999999996,,,,,,,,,,
1992-05-29,,,,778.2592,179.03295,401.19325,,,,,,,,,,
1992-06-01,,,,775.168,171.5698,404.94874999999996,,,,,,,,,,
1992-06-02,,,,775.6019200000001,165.44789999999998,394.18685,,,,,,,,,,
1992-06-03,,,,772.78336,153.56515,364.90845,,,,,,,,,,
1992-06-04,,,,772.5824,160.14669999999998,367.7954,,,,,,,,,,
1992-06-05,,,,,160.3352,370.76935000000003,,,,,,,,,,
1992-06-08,,,,765.28,158.55169999999998,364.6083,,,,,,,,,,
1992-06-09,,,,760.3443199999999,163.35989999999998,345.29285,,,,,,,,,,
1992-06-10,,,,757.44,172.1179,349.19915,,,,,,,,,,
1992-06-11,,,,745.7971200000001,170.85349999999997,343.25705,,,,,,,,,,
1992-06-12,,,,744.84096,169.89794999999998,346.48765,,,,,,,,,,
1992-06-15,,,,,169.91824999999997,330.9799,,,,,,,,,,
1992-06-16,,,,748.384,169.1715,307.5537,,,,,,,,,,
1992-06-17,,,,748.2956800000001,169.58764999999997,339.6683,,,,,,,,,,
1992-06-18,,,,741.9008000000001,169.42235,331.0872,,,,,,,,,,
1992-06-19,,,,740.8128,169.9313,331.10024999999996,,,,,,,,,,
1992-06-22,,,,744.95232,169.6355,315.75055,,,,,,,,,,
1992-06-23,,,,754.92608,167.93465,321.75935,,,,,,,,,,
1992-06-24,,,,763.54688,166.9037,318.3127,,,,,,,,,,
1992-06-25,,,,778.07232,168.23335,322.76709999999997,,,,,,,,,,
1992-06-26,,,,782.4768,168.87715,338.0646,,,,,,,,,,
1992-06-29,,,,775.4112,169.57895,366.56145,,,,,,,,,,
1992-06-30,,,,781.3017600000001,172.72254999999998,381.6139,,,,,,,,,,
1992-07-01,,,,785.248,173.1561,365.78425,,,,,,,,,,
1992-07-02,,,,777.43872,172.1846,362.52609999999993,,,,,,,,,,
1992-07-03,,,,775.9168000000001,172.4282,367.93604999999997,,,,,,,,,,
1992-07-06,,,,771.17056,174.14645,362.6305,,,,,,,,,,
1992-07-07,,,,756.72576,174.9367,363.95579999999995,,,,,,,,,,
1992-07-08,,,,765.68448,171.89749999999998,364.9214999999999,,,,,,,,,,
1992-07-09,,,,758.4665600000001,170.88684999999998,358.962,,,,,,,,,,
1992-07-10,,,,765.61408,172.34989999999996,356.70725,,,,,,,,,,
1992-07-13,,,,778.9888000000001,164.76784999999998,364.34439999999995,,,,,,,,,,
1992-07-14,,,,780.4403199999999,161.53724999999997,366.87319999999994,,,,,,,,,,
1992-07-15,,,,784.05888,160.61505,365.03604999999993,,,,,,,,,,
1992-07-16,,,,788.80384,163.0728,371.08399999999995,,,,,,,,,,
1992-07-17,,,,784.3916800000001,163.20619999999997,378.9343,,,,,,,,,,
1992-07-20,,,,766.27072,159.32889999999998,395.241,,,,,,,,,,
1992-07-21,,,,769.33632,156.94655,391.4217,,,,,,,,,,
1992-07-22,,,,,150.1707,392.61505,,,,,,,,,,
1992-07-23,,,,757.39648,147.11265,399.9274,,,,,,,,,,
1992-07-24,,,,738.9132800000001,165.5929,403.5306499999999,,,,,,,,,,
1992-07-27,,,,725.04192,166.65284999999997,416.89675,,,,,,,,,,
1992-07-28,,,,740.17664,160.36275,408.15905,,,,,,,,,,
1992-07-29,,,,749.73312,157.63239999999996,409.37704999999994,,,,,,,,,,
1992-07-30,,,,746.21824,153.323,412.3481,,,,,,,,,,
1992-07-31,,,,752.7846400000001,152.55014999999997,409.15664999999996,,,,,,,,,,
1992-08-03,,,,756.57344,149.57475,388.39265,,,,,,,,,,
1992-08-04,,,,750.05184,150.16635,398.51075,,,,,,,,,,
1992-08-05,,,,747.67872,146.81974999999997,400.6611,,,,,,,,,,
1992-08-06,,,,750.7545600000001,145.31464999999997,397.0651,,,,,,,,,,
1992-08-07,,,,748.9190400000001,145.75834999999998,408.0938,,,,,,,,,,
1992-08-10,,,,751.09632,139.79305,418.10024999999996,,,,,,,,,,
1992-08-11,,,,753.504,125.19444999999999,396.31399999999996,,,,,,,,,,
1992-08-12,,,,752.5363199999999,113.27544999999999,395.4817,,,,,,,,,,
1992-08-13,,,,749.71008,123.3863,383.49165,,,,,,,,,,
1992-08-14,,,,745.29152,124.46509999999999,395.57885,,,,,,,,,,
1992-08-17,,,,725.4848000000001,136.2217,401.74424999999997,,,,,,,,,,
1992-08-18,,,,726.42048,135.3488,397.3347999999999,,,,,,,,,,
1992-08-19,,,,719.4163199999999,136.22895,397.57404999999994,,,,,,,,,,
1992-08-20,,,,701.64608,135.1864,397.36814999999996,,,,,,,,,,
1992-08-21,,,,705.2019200000001,132.85625,390.69235,,,,,,,,,,
1992-08-24,,,,690.03904,128.1945,383.77149999999995,,,,,,,,,,
1992-08-25,,,,677.31072,123.18765,371.69154999999995,,,,,,,,,,
1992-08-26,,,,701.28768,127.20124999999999,379.51865,,,,,,,,,,
1992-08-27,,,,698.97216,125.24664999999999,380.10734999999994,,,,,,,,,,
1992-08-28,,,,720.4608000000001,122.989,379.41279999999995,,,,,,,,,,
1992-08-31,,,,,119.37414999999999,371.99895,,,,,,,,,,
1992-09-01,,,,731.08096,119.61919999999999,363.50919999999996,,,,,,,,,,
1992-09-02,,,,734.0096,114.21214999999998,362.13024999999993,,,,,,,,,,
1992-09-03,,,,732.47488,110.79594999999999,356.71305,,,,,,,,,,
1992-09-04,,,,730.56128,109.2691,342.27685,,,,,,,,,,
1992-09-07,,,,725.04448,101.91035,326.48924999999997,,,,,,,,,,
1992-09-08,,,,729.67552,92.81739999999999,347.05604999999997,,,,,,,,,,
1992-09-09,,,,733.05472,92.1823,359.32885,,,,,,,,,,
1992-09-10,,,,720.8384000000001,100.45309999999999,363.39899999999994,,,,,,,,,,
1992-09-11,,,,708.7731200000001,112.56204999999999,367.6214,,,,,,,,,,
1992-09-14,,,,717.7152,106.57209999999999,359.77399999999994,,,,,,,,,,
1992-09-15,,,,723.6915200000001,107.0332,358.6633,,,,,,,,,,
1992-09-16,,,,721.04064,111.51079999999999,359.98859999999996,,,,,,,,,,
1992-09-17,,,,721.6512,110.4494,366.13949999999994,,,,,,,,,,
1992-09-18,,,,728.2329599999999,109.38799999999999,361.67204999999996,,,,,,,,,,
1992-09-21,,,,734.91584,106.3488,360.06545,,,,,,,,,,
1992-09-22,,,,734.7430400000001,104.7915,357.04654999999997,,,,,,,,,,
1992-09-23,,,,731.21792,103.29365,361.81705,,,,,,,,,,
1992-09-24,,,,724.3174399999999,105.93265,376.13145000000003,,,,,,,,,,
1992-09-25,,,,727.82848,105.81954999999999,371.38705,,,,,,,,,,
1992-09-28,,,,716.4416,105.0815,370.75194999999997,,,,,,,,,,
1992-09-29,,,,714.48576,103.04135,371.9627,,,,,,,,,,
1992-09-30,,,,704.69632,101.8364,369.5267,,,,,,,,,,
1992-10-01,,,,707.6915200000001,,,,,,,,,,,,
1992-10-02,,,,716.21632,,,,,,,,,,,,
1992-10-04,,,,,,371.3015,,,,,,,,,,
1992-10-05,,,,,98.5449,368.4972,,,,,,,,,,
1992-10-06,,,,710.79936,97.7648,363.33664999999996,,,,,,,,,,
1992-10-07,,,,715.39584,96.4627,365.96549999999996,,,,,,,,,,
1992-10-08,,,,711.10784,93.33505,364.56045,,,,,,,,,,
1992-10-09,,,,716.37888,95.74204999999999,366.86159999999995,,,,,,,,,,
1992-10-12,,,,732.87296,100.13265,366.9921,,,,,,,,,,
1992-10-13,,,,736.7808000000001,97.72855,364.7097999999999,,,,,,,,,,
1992-10-14,,,,743.26656,96.24374999999999,357.74255,,,,,,,,,,
1992-10-15,,,,756.94592,96.21184999999998,362.2738,,,,,,,,,,
1992-10-16,,,,766.12224,96.38874999999999,359.71455,,,,,,,,,,
1992-10-19,,,,779.50848,91.698,347.94635,,,,,,,,,,
1992-10-20,,,,779.32928,89.36204999999998,351.00729999999993,,,,,,,,,,
1992-10-21,,,,793.7088000000001,84.9265,340.45709999999997,,,,,,,,,,
1992-10-22,,,,810.12736,78.27099999999999,336.04185,,,,,,,,,,
1992-10-23,,,,801.60512,81.16085,327.92765,,,,,,,,,,
1992-10-26,,,,775.99616,73.5063,302.57874999999996,,,,,,,,,,
1992-10-27,,,,795.9052800000001,65.2906,293.2741,,,,,,,,,,
1992-10-28,,,,784.25344,67.16544999999999,300.2399,,,,,,,,,,
1992-10-29,,,,783.04,70.21624999999999,312.72294999999997,,,,,,,,,,
1992-10-30,,,,792.40832,73.55125,318.42145,,,,,,,,,,
1992-11-02,,,,797.5897600000001,69.25345,300.63575,,,,,,,,,,
1992-11-03,,,,793.2723199999999,69.57244999999999,307.59574999999995,,,,,,,,,,
1992-11-04,,,,809.64736,68.1355,301.37669999999997,,,,,,,,,,
1992-11-05,,,,812.5145600000001,67.08135,299.37569999999994,,,,,,,,,,
1992-11-06,,,,808.32128,66.27225,296.99334999999996,,,,,,,,,,
1992-11-09,,,,802.29248,62.14845,294.4573,,,,,,,,,,
1992-11-10,,,,802.95424,58.07684999999999,291.98215,,,,,,,,,,
1992-11-11,,,,822.0198399999999,59.4732,284.57845,,,,,,,,,,
1992-11-12,,,,825.2300799999999,60.28955,275.50289999999995,,,,,,,,,,
1992-11-13,,,,814.9196800000001,60.043049999999994,263.1228,,,,,,,,,,
1992-11-16,,,,805.73824,57.901399999999995,237.26929999999996,,,,,,,,,,
1992-11-17,,,,779.3305600000001,57.060399999999994,232.85985,,,,,,,,,,
1992-11-18,,,,748.58624,59.103449999999995,244.6614,,,,,,,,,,
1992-11-19,,,,749.49248,57.84775,245.92725,,,,,,,,,,
1992-11-20,,,,752.40704,58.2088,238.04649999999998,,,,,,,,,,
1992-11-23,,,,754.5561600000001,59.50655,228.27784999999997,,,,,,,,,,
1992-11-24,,,,764.48256,63.8058,234.8971,,,,,,,,,,
1992-11-25,,,,757.57312,82.88635,243.50864999999996,,,,,,,,,,
1992-11-26,,,,756.8870400000001,81.49144999999999,269.67535,,,,,,,,,,
1992-11-27,,,,766.29376,92.46215,269.56804999999997,,,,,,,,,,
1992-11-30,,,,743.7606400000001,105.067,300.46465,,,,,,,,,,
1992-12-01,,,,704.21888,103.92729999999999,309.6765,,,,,,,,,,
1992-12-02,,,,692.6912,104.719,302.86875,,,,,,,,,,
1992-12-03,,,,637.21088,117.189,294.70815,,,,,,,,,,
1992-12-04,,,,674.3168000000001,117.01789999999998,308.1337,,,,,,,,,,
1992-12-07,,,,664.544,115.02125,326.54145,,,,,,,,,,
1992-12-08,,,,665.90208,109.3213,323.01069999999993,,,,,,,,,,
1992-12-09,,,,683.424,98.08525,311.20914999999997,,,,,,,,,,
1992-12-10,,,,675.04512,90.65835,302.43955,,,,,,,,,,
1992-12-11,,,,672.40704,104.7306,310.48704999999995,,,,,,,,,,
1992-12-14,,,,674.2694399999999,102.23515,308.33234999999996,,,,,,,,,,
1992-12-15,,,,680.4236800000001,98.92479999999999,302.4555,,,,,,,,,,
1992-12-16,,,,693.24288,99.4439,309.9607,,,,,,,,,,
1992-12-17,,,,682.17088,102.6339,306.70835,,,,,,,,,,
1992-12-18,,,,664.66048,101.22885,312.78529999999995,,,,,,,,,,
1992-12-21,,,,671.03744,106.09359999999998,316.69739999999996,,,,,,,,,,
1992-12-22,,,,678.11072,105.23809999999999,312.44744999999995,,,,,,,,,,
1992-12-23,,,,680.70272,106.14724999999999,309.49379999999996,,,,,,,,,,
1992-12-24,,,,696.5772800000001,109.99555,314.9255,,,,,,,,,,
1992-12-25,,,,,110.82059999999998,315.60119999999995,,,,,,,,,,
1992-12-28,,,,708.0512,109.80994999999999,316.01444999999995,,,,,,,,,,
1992-12-29,,,,696.84864,111.49194999999999,322.0653,,,,,,,,,,
1992-12-30,,,,699.8899200000001,111.29039999999999,332.7547,,,,,,,,,,
1992-12-31,,,,705.5859200000001,113.15655,334.91664999999995,,,,,,,,,,
1993-01-03,,,,,,349.81395000000003,,,,,,,,,,
1993-01-04,,,,696.0384,118.03579999999998,344.5751,,,,,,,,,,
1993-01-05,,,,710.14784,124.5144,344.53884999999997,,,,,,,,,,
1993-01-06,,,,715.09376,122.8788,348.52055,,,,,,,,,,
1993-01-07,,,,710.05696,126.00065,352.32824999999997,,,,,,,,,,
1993-01-08,,,,707.7836800000001,128.97315,358.2718,,,,,,,,,,
1993-01-11,,,,726.1568000000001,141.7259,370.4431,,,,,,,,,,
1993-01-12,,,,725.92128,143.15269999999998,361.9185499999999,,,,,,,,,,
1993-01-13,,,,739.67872,148.48725,365.92924999999997,,,,,,,,,,
1993-01-14,,,,753.94048,157.53235,362.0766,,,,,,,,,,
1993-01-15,,,,751.5904,154.24519999999998,366.17285,,,,,,,,,,
1993-01-18,,,,752.8985600000001,153.02139999999997,374.9381,,,,,,,,,,
1993-01-19,,,,754.9312,143.81535,378.62545,,,,,,,,,,
1993-01-20,,,,752.2585600000001,151.27994999999999,,,,,,,,,,,
1993-01-21,,,,757.04192,155.7677,,,,,,,,,,,
1993-01-22,,,,,159.54494999999997,,,,,,,,,,,
1993-01-26,,,,758.23744,,,,,,,,,,,,
1993-01-27,,,,760.30592,168.5538,,,,,,,,,,,
1993-01-28,,,,742.976,166.80364999999998,,,,,,,,,,,
1993-01-29,,,,736.1791999999999,173.7796,,,,,,,,,,,
1993-02-01,,,,729.31584,185.3825,414.2505,,,,,,,,,,
1993-02-02,,,,724.80384,190.03409999999997,428.83459999999997,,,,,,,,,,
1993-02-03,,,,730.9824,188.58119999999997,422.30814999999996,,,,,,,,,,
1993-02-04,,,,739.58528,198.87909999999997,429.548,,,,,,,,,,
1993-02-05,,,,735.64288,193.2792,437.81154999999995,,,,,,,,,,
1993-02-08,,,,740.6912,202.00965,461.00575,,,,,,,,,,
1993-02-09,,,,741.05856,213.86339999999998,454.21975,,,,,,,,,,
1993-02-10,,,,746.9504000000001,210.89669999999998,448.29939999999993,,,,,,,,,,
1993-02-11,,,,749.696,202.6201,442.93729999999994,,,,,,,,,,
1993-02-12,,,,749.8432,211.5202,431.51419999999996,,,,,,,,,,
1993-02-15,,,,774.32832,222.83889999999997,447.49174999999997,,,,,,,,,,
1993-02-16,,,,776.39936,219.4546,438.19435,,,,,,,,,,
1993-02-17,,,,779.19488,218.07999999999998,448.48789999999997,,,,,,,,,,
1993-02-18,,,,791.92832,218.69189999999998,452.61895,,,,,,,,,,
1993-02-19,,,,789.77152,217.4623,475.42454999999995,,,,,,,,,,
1993-02-22,,,,797.68064,211.16205,480.19649999999996,,,,,,,,,,
1993-02-23,,,,787.09632,198.26719999999997,473.96874999999994,,,,,,,,,,
1993-02-24,,,,790.74432,183.4192,452.19265,,,,,,,,,,
1993-02-25,,,,794.09664,204.50219999999996,469.47954999999996,,,,,,,,,,
1993-02-26,,,,813.05472,194.2826,461.912,,,,,,,,,,
1993-03-01,,,,819.04896,173.96085,464.2175,,,,,,,,,,
1993-03-02,,,,812.06144,180.54094999999998,453.18444999999997,,,,,,,,,,
1993-03-03,,,,823.8899200000001,178.60664999999997,439.44425,,,,,,,,,,
1993-03-04,,,,827.8784,168.07385,441.69464999999997,,,,,,,,,,
1993-03-05,,,,832.35968,160.8833,416.86339999999996,,,,,,,,,,
1993-03-08,,,,829.71648,175.39925,430.4035,,,,,,,,,,
1993-03-09,,,,833.024,164.97955,427.16274999999996,,,,,,,,,,
1993-03-10,,,,830.52288,172.40064999999998,451.91425,,,,,,,,,,
1993-03-11,,,,815.5955200000001,182.96099999999998,452.40869999999995,,,,,,,,,,
1993-03-12,,,,789.8112,179.27364999999998,457.9767,,,,,,,,,,
1993-03-15,,,,749.39008,169.90085,436.6631499999999,,,,,,,,,,
1993-03-16,,,,765.44512,177.26975,437.34899999999993,,,,,,,,,,
1993-03-17,,,,762.66624,174.41324999999998,424.8181,,,,,,,,,,
1993-03-18,,,,774.56128,171.7496,428.64609999999993,,,,,,,,,,
1993-03-19,,,,779.6070400000001,170.37355,428.9158,,,,,,,,,,
1993-03-22,,,,775.68512,150.3534,413.36164999999994,,,,,,,,,,
1993-03-23,,,,783.0975999999999,140.83124999999998,412.2697999999999,,,,,,,,,,
1993-03-24,,,,795.16032,138.76065,399.69685,,,,,,,,,,
1993-03-25,,,,799.61216,137.08589999999998,421.9007,,,,,,,,,,
1993-03-26,,,,811.6800000000001,150.7652,418.13795,,,,,,,,,,
1993-03-29,,,,809.3312,140.71525,413.12385,,,,,,,,,,
1993-03-30,,,,820.03072,138.91725,418.98909999999995,,,,,,,,,,
